,net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc,Year
183,Endinet,871688700000002681,Tuinstraat,5611PL,5611PL,EINDHOVEN,21.0,100.0,100.0,57,1x35,7222,24.0,24.0,2016.0
184,Endinet,871688700000002681,St Jorislaan,5611PM,5611PM,EINDHOVEN,22.0,95.0,100.0,59,3x25,3916,23.0,9.0,2016.0
185,Endinet,871688700000002681,St Jorislaan,5611PN,5611PN,EINDHOVEN,22.0,100.0,95.0,50,3x25,4992,27.0,18.0,2016.0
186,Endinet,871688700000002681,St Jorislaan,5611PP,5611PP,EINDHOVEN,23.0,100.0,100.0,74,1x35,5316,9.0,4.0,2016.0
187,Endinet,871688700000002681,Willem v Millenberchstr,5611PR,5611PR,EINDHOVEN,15.0,100.0,100.0,73,1x35,3279,13.0,7.0,2016.0
188,Endinet,871688700000002681,Willem v Millenberchstr,5611PS,5611PT,EINDHOVEN,23.0,100.0,100.0,61,1x35,4317,17.0,0.0,2016.0
189,Endinet,871688700000002681,Willem van Hornestraat,5611PV,5611PV,EINDHOVEN,13.0,100.0,100.0,46,1x35,4236,15.0,15.0,2016.0
190,Endinet,871688700000002681,Schoonhoeve,5611PW,5611PW,EINDHOVEN,36.0,100.0,100.0,75,1x35,3169,3.0,0.0,2016.0
191,Endinet,871688700000002681,Romerohof,5611PX,5611PX,EINDHOVEN,22.0,100.0,95.0,91,1x35,1971,9.0,0.0,2016.0
192,Endinet,871688700000002681,Pastoor Dijkmansstraat,5611RA,5611RA,EINDHOVEN,21.0,100.0,100.0,52,1x35,4525,43.0,24.0,2016.0
193,Endinet,871688700000002681,Pastoor Dijkmansstraat,5611RB,5611RB,EINDHOVEN,22.0,100.0,95.0,82,1x35,2145,5.0,5.0,2016.0
194,Endinet,871688700000002681,Kettingstraat,5611RC,5611RC,EINDHOVEN,10.0,100.0,100.0,60,1x35,4174,10.0,10.0,2016.0
195,Endinet,871688700000002681,Kettingstraat,5611RD,5611RD,EINDHOVEN,29.0,100.0,100.0,90,1x35,2133,7.0,3.0,2016.0
196,Endinet,871688700000002681,St Rochusstraat,5611RE,5611RE,EINDHOVEN,19.0,95.0,100.0,84,1x35,2710,21.0,11.0,2016.0
197,Endinet,871688700000002681,St Rochusstraat,5611RG,5611RG,EINDHOVEN,44.0,98.0,98.0,86,1x35,2799,18.0,11.0,2016.0
198,Endinet,871688700000002681,St Rochusstraat,5611RH,5611RH,EINDHOVEN,17.0,100.0,100.0,71,1x35,2763,12.0,12.0,2016.0
199,Endinet,871688700000002681,St Rochusstraat,5611RJ,5611RJ,EINDHOVEN,20.0,100.0,100.0,60,1x35,3683,10.0,5.0,2016.0
200,Endinet,871688700000002681,Hoefkestraat,5611RK,5611RL,EINDHOVEN,25.0,100.0,96.0,80,1x35,4773,20.0,8.0,2016.0
201,Endinet,871688700000002681,Hoefkestraat,5611RM,5611RM,EINDHOVEN,16.0,94.0,100.0,56,1x35,4756,38.0,13.0,2016.0
202,Endinet,871688700000002681,Hoefkestraat,5611RN,5611RN,EINDHOVEN,17.0,100.0,94.0,65,1x35,3632,18.0,12.0,2016.0
203,Endinet,871688700000002681,Guldenstraat,5611RZ,5611RZ,EINDHOVEN,25.0,100.0,100.0,96,1x35,4738,100.0,96.0,2016.0
204,Endinet,871688700000002681,Geldropseweg,5611SB,5611SB,EINDHOVEN,29.0,100.0,97.0,48,1x35,5760,24.0,14.0,2016.0
205,Endinet,871688700000002681,Geldropseweg,5611SC,5611SC,EINDHOVEN,14.0,100.0,100.0,43,3x25,11605,43.0,14.0,2016.0
206,Endinet,871688700000002681,Geldropseweg,5611SE,5611SE,EINDHOVEN,44.0,100.0,100.0,57,1x35,13119,14.0,9.0,2016.0
207,Endinet,871688700000002681,Geldropseweg,5611SG,5611SG,EINDHOVEN,28.0,100.0,100.0,57,1x35,5008,21.0,11.0,2016.0
208,Endinet,871688700000002681,Geldropseweg,5611SH,5611SH,EINDHOVEN,37.0,100.0,95.0,54,1x35,8361,14.0,3.0,2016.0
209,Endinet,871688700000002681,Geldropseweg,5611SJ,5611SJ,EINDHOVEN,73.0,100.0,99.0,56,1x35,5576,27.0,19.0,2016.0
210,Endinet,871688700000002681,Geldropseweg,5611SK,5611SK,EINDHOVEN,18.0,100.0,100.0,72,1x35,2033,83.0,83.0,2016.0
211,Endinet,871688700000002681,Geldropseweg,5611SL,5611SL,EINDHOVEN,29.0,97.0,100.0,69,1x35,3364,14.0,14.0,2016.0
212,Endinet,871688700000002681,Geldropseweg,5611SM,5611SM,EINDHOVEN,12.0,100.0,100.0,67,1x35,4138,0.0,0.0,2016.0
213,Endinet,871688700000002681,St Rochushofje,5611SN,5611SN,EINDHOVEN,35.0,100.0,100.0,97,1x35,1955,100.0,100.0,2016.0
214,Endinet,871688700000002681,Gabriel Metsulaan,5611SP,5611SP,EINDHOVEN,16.0,94.0,100.0,69,3x25,8598,19.0,6.0,2016.0
215,Endinet,871688700000002681,Gabriel Metsulaan,5611SR,5611SR,EINDHOVEN,48.0,98.0,100.0,73,1x35,3835,8.0,6.0,2016.0
216,Endinet,871688700000002681,Lucas Gasselstraat,5611ST,5611ST,EINDHOVEN,19.0,95.0,95.0,95,3x25,2940,89.0,89.0,2016.0
217,Endinet,871688700000002681,De Rozentuin,5611SW,5611SX,EINDHOVEN,23.0,100.0,100.0,74,1x35,6299,4.0,4.0,2016.0
218,Endinet,871688700000002681,De Rozentuin,5611SZ,5611SZ,EINDHOVEN,22.0,100.0,100.0,91,1x35,2361,5.0,0.0,2016.0
219,Endinet,871688700000002681,Stuiverstraat,5611TA,5611TA,EINDHOVEN,19.0,100.0,95.0,100,1x35,2542,21.0,21.0,2016.0
220,Endinet,871688700000002681,Stuiverstraat,5611TB,5611TB,EINDHOVEN,18.0,94.0,100.0,50,3x25,5432,33.0,22.0,2016.0
221,Endinet,871688700000002681,Stuiverstraat,5611TC,5611TC,EINDHOVEN,27.0,100.0,100.0,85,1x35,3778,7.0,0.0,2016.0
222,Endinet,871688700000002681,Lodewijk Houbenstraat,5611TD,5611TD,EINDHOVEN,25.0,100.0,100.0,96,1x35,1957,16.0,16.0,2016.0
223,Endinet,871688700000002681,Lodewijk Houbenstraat,5611TE,5611TE,EINDHOVEN,13.0,100.0,100.0,92,1x35,2333,23.0,15.0,2016.0
224,Endinet,871688700000002681,Adolf van Cortenbachstr,5611TG,5611TG,EINDHOVEN,19.0,100.0,100.0,89,1x35,2985,16.0,0.0,2016.0
225,Endinet,871688700000002681,Adolf van Cortenbachstr,5611TH,5611TH,EINDHOVEN,25.0,100.0,100.0,88,1x35,3109,8.0,0.0,2016.0
226,Endinet,871688700000002681,Godschalk Rosemondtstr,5611TJ,5611TJ,EINDHOVEN,24.0,79.0,100.0,67,1x35,3791,29.0,17.0,2016.0
227,Endinet,871688700000002681,Johannes v Eindhovenstr,5611TK,5611TK,EINDHOVEN,20.0,100.0,100.0,80,1x35,2645,20.0,20.0,2016.0
228,Endinet,871688700000002681,Johannes v Eindhovenstr,5611TL,5611TL,EINDHOVEN,14.0,100.0,100.0,79,1x35,2536,7.0,7.0,2016.0
229,Endinet,871688700000002681,Franciscus Sonniusstraat,5611TM,5611TM,EINDHOVEN,18.0,94.0,100.0,94,1x35,2630,11.0,11.0,2016.0
230,Endinet,871688700000002681,Franciscus Sonniusstraat,5611TN,5611TN,EINDHOVEN,20.0,100.0,100.0,85,1x35,2458,10.0,0.0,2016.0
231,Endinet,871688700000002681,Voorterweg,5611TP,5611TP,EINDHOVEN,16.0,88.0,94.0,50,1x35,3433,19.0,13.0,2016.0
232,Endinet,871688700000002681,Voorterweg,5611TR,5611TR,EINDHOVEN,17.0,100.0,100.0,53,1x35,3802,12.0,0.0,2016.0
233,Endinet,871688700000002681,Voorterweg,5611TS,5611TS,EINDHOVEN,21.0,100.0,100.0,76,3x25,4760,19.0,10.0,2016.0
234,Endinet,871688700000002681,Voorterweg,5611TT,5611TT,EINDHOVEN,35.0,97.0,100.0,71,3x25,4393,54.0,20.0,2016.0
235,Endinet,871688700000002681,Breitnerstraat ,5611TV,5611TV,EINDHOVEN,54.0,100.0,100.0,89,1x35,3184,6.0,2.0,2016.0
236,Endinet,871688700000002681,Dukaatstraat,5611TW,5611TW,EINDHOVEN,26.0,100.0,100.0,88,1x35,3439,4.0,4.0,2016.0
237,Endinet,871688700000002681,Schellingstraat,5611TX,5611TX,EINDHOVEN,16.0,100.0,100.0,94,1x35,3400,13.0,0.0,2016.0
238,Endinet,871688700000002681,Muntplein,5611TZ,5611VA,EINDHOVEN,33.0,100.0,97.0,88,1x35,2447,12.0,6.0,2016.0
239,Endinet,871688700000002681,Bleekstraat,5611VB,5611VB,EINDHOVEN,16.0,100.0,94.0,50,3x25,4135,31.0,25.0,2016.0
240,Endinet,871688700000002681,Kleine Bleekstraat,5611VC,5611VD,EINDHOVEN,22.0,100.0,100.0,77,1x35,4441,27.0,14.0,2016.0
241,Endinet,871688700000002681,Havenstraat,5611VE,5611VK,EINDHOVEN,105.0,100.0,99.0,50,1x35,3727,34.0,10.0,2016.0
242,Endinet,871688700000002681,Havensingel,5611VR,5611VR,EINDHOVEN,31.0,100.0,100.0,94,1x35,3002,35.0,16.0,2016.0
243,Endinet,871688700000002681,Havensingel,5611VS,5611VS,EINDHOVEN,36.0,100.0,100.0,86,1x35,2915,3.0,0.0,2016.0
244,Endinet,871688700000002681,Havensingel,5611VT,5611VT,EINDHOVEN,26.0,100.0,100.0,92,1x35,2599,19.0,12.0,2016.0
245,Endinet,871688700000002681,Havensingel,5611VV,5611VV,EINDHOVEN,29.0,100.0,100.0,97,1x35,3479,10.0,7.0,2016.0
246,Endinet,871688700000002681,Havensingel,5611VW,5611VW,EINDHOVEN,33.0,100.0,100.0,97,1x35,2614,15.0,9.0,2016.0
247,Endinet,871688700000002681,Methusalemplein,5611VZ,5611VZ,EINDHOVEN,25.0,100.0,100.0,96,3x25,6195,84.0,4.0,2016.0
248,Endinet,871688700000002681,Aert Roelofsstraat,5611WB,5611WB,EINDHOVEN,14.0,100.0,100.0,79,1x35,2738,0.0,0.0,2016.0
249,Endinet,871688700000002681,Nicolaas Clopperstraat,5611WC,5611WC,EINDHOVEN,23.0,100.0,100.0,87,1x35,2048,22.0,9.0,2016.0
250,Endinet,871688700000002681,Willem Dicbierstraat,5611WD,5611WD,EINDHOVEN,13.0,100.0,100.0,85,1x35,1384,15.0,8.0,2016.0
251,Endinet,871688700000002681,Johanna van Rochefortstr,5611WE,5611WE,EINDHOVEN,24.0,100.0,100.0,79,1x35,2130,4.0,0.0,2016.0
252,Endinet,871688700000002681,Johanna van Rochefortstr,5611WG,5611WG,EINDHOVEN,18.0,100.0,100.0,89,1x35,2808,11.0,0.0,2016.0
253,Endinet,871688700000002681,Hubert Seijssemaeckerstr,5611WH,5611WH,EINDHOVEN,24.0,100.0,100.0,92,1x35,1916,13.0,4.0,2016.0
254,Endinet,871688700000002681,Antonie van Hemertstraat,5611WJ,5611WJ,EINDHOVEN,27.0,100.0,100.0,81,1x35,2257,7.0,4.0,2016.0
255,Endinet,871688700000002681,Fellenoord,5611ZB,5611ZX,EINDHOVEN,30.0,100.0,77.0,50,3x50,21020,27.0,3.0,2016.0
256,Endinet,871688700000002681,Lardinoisstraat,5611ZZ,5611ZZ,EINDHOVEN,18.0,100.0,100.0,50,3x35,13488,22.0,11.0,2016.0
257,Endinet,871688700000002681,Fellenoord,5612AA,5612AA,EINDHOVEN,12.0,100.0,92.0,25,3x50,20764,17.0,8.0,2016.0
258,Endinet,871688700000002681,John F Kennedylaan,5612AB,5612AC,EINDHOVEN,21.0,100.0,95.0,95,1x35,2344,5.0,5.0,2016.0
259,Endinet,871688700000002681,Schoenmakerstraat,5612AD,5612AD,EINDHOVEN,13.0,100.0,100.0,77,1x35,12061,15.0,8.0,2016.0
260,Endinet,871688700000002681,Gildelaan,5612AG,5612AG,EINDHOVEN,15.0,100.0,100.0,53,3x25,5138,13.0,13.0,2016.0
261,Endinet,871688700000002681,Boschdijk,5612AN,5612BA,EINDHOVEN,64.0,100.0,98.0,80,1x35,7239,8.0,3.0,2016.0
262,Endinet,871688700000002681,Veldm Montgomerylaan,5612BB,5612BB,EINDHOVEN,23.0,100.0,100.0,96,3x25,3312,9.0,4.0,2016.0
263,Endinet,871688700000002681,Veldm Montgomerylaan,5612BC,5612BC,EINDHOVEN,22.0,100.0,100.0,95,3x25,3540,32.0,23.0,2016.0
264,Endinet,871688700000002681,Veldm Montgomerylaan,5612BD,5612BD,EINDHOVEN,23.0,100.0,100.0,96,3x25,3360,52.0,48.0,2016.0
265,Endinet,871688700000002681,Veldm Montgomerylaan,5612BE,5612BE,EINDHOVEN,23.0,100.0,100.0,96,3x25,2810,13.0,4.0,2016.0
266,Endinet,871688700000002681,Veldm Montgomerylaan,5612BG,5612BG,EINDHOVEN,30.0,100.0,97.0,77,3x25,8090,3.0,0.0,2016.0
267,Endinet,871688700000002681,Veldm.Montgomerylaan,5612BH,5612BH,EINDHOVEN,27.0,100.0,96.0,48,3x25,3604,37.0,22.0,2016.0
268,Endinet,871688700000002681,Veldm Montgomerylaan,5612BJ,5612BJ,EINDHOVEN,25.0,100.0,100.0,48,1x35,3092,16.0,4.0,2016.0
269,Endinet,871688700000002681,Veldm Montgomerylaan,5612BK,5612BK,EINDHOVEN,26.0,100.0,100.0,81,1x35,2322,15.0,4.0,2016.0
270,Endinet,871688700000002681,Veldm Montgomerylaan,5612BL,5612BL,EINDHOVEN,27.0,100.0,100.0,85,1x35,1975,7.0,0.0,2016.0
271,Endinet,871688700000002681,Veldm Montgomerylaan,5612BM,5612BM,EINDHOVEN,26.0,100.0,100.0,69,1x35,2900,19.0,8.0,2016.0
272,Endinet,871688700000002681,Veldm Montgomerylaan,5612BN,5612BN,EINDHOVEN,26.0,100.0,100.0,77,1x35,2259,8.0,0.0,2016.0
273,Endinet,871688700000002681,Veldm.Montgomerylaan,5612BP,5612BP,EINDHOVEN,34.0,100.0,94.0,74,1x35,3216,15.0,0.0,2016.0
274,Endinet,871688700000002681,Looierstraat,5612BR,5612BR,EINDHOVEN,15.0,100.0,100.0,67,1x35,2689,20.0,20.0,2016.0
275,Endinet,871688700000002681,Visserstraat,5612BS,5612BT,EINDHOVEN,24.0,100.0,100.0,58,3x25,8252,17.0,8.0,2016.0
276,Endinet,871688700000002681,Spinnerstraat,5612BV,5612BV,EINDHOVEN,19.0,100.0,100.0,63,1x35,3930,37.0,26.0,2016.0
277,Endinet,871688700000002681,Spinnerstraat,5612BW,5612BW,EINDHOVEN,16.0,100.0,100.0,100,1x35,2694,0.0,0.0,2016.0
278,Endinet,871688700000002681,Spinnerstraat,5612BX,5612BX,EINDHOVEN,25.0,100.0,100.0,76,1x35,2563,28.0,24.0,2016.0
279,Endinet,871688700000002681,Weverstraat,5612BZ,5612BZ,EINDHOVEN,11.0,100.0,100.0,64,1x35,6796,18.0,18.0,2016.0
280,Endinet,871688700000002681,Kruisstraat,5612CC,5612CC,EINDHOVEN,18.0,100.0,100.0,56,1x35,8944,11.0,0.0,2016.0
281,Endinet,871688700000002681,Kruisstraat,5612CD,5612CD,EINDHOVEN,25.0,100.0,100.0,36,1x35,16043,24.0,12.0,2016.0
282,Endinet,871688700000002681,Kruisstraat,5612CE,5612CE,EINDHOVEN,24.0,100.0,100.0,46,1x35,10582,25.0,21.0,2016.0
283,Endinet,871688700000002681,Kruisstraat,5612CG,5612CG,EINDHOVEN,19.0,100.0,95.0,47,3x25,8369,21.0,11.0,2016.0
284,Endinet,871688700000002681,Kruisstraat,5612CH,5612CH,EINDHOVEN,26.0,100.0,96.0,38,1x35,14433,31.0,19.0,2016.0
285,Endinet,871688700000002681,Kruisstraat,5612CJ,5612CJ,EINDHOVEN,30.0,100.0,100.0,57,1x35,7241,17.0,10.0,2016.0
286,Endinet,871688700000002681,Kruisstraat,5612CK,5612CK,EINDHOVEN,14.0,100.0,100.0,50,3x25,13588,14.0,14.0,2016.0
287,Endinet,871688700000002681,Kruisstraat,5612CL,5612CL,EINDHOVEN,27.0,100.0,100.0,30,1x35,16436,26.0,19.0,2016.0
288,Endinet,871688700000002681,Kruisstraat,5612CM,5612CM,EINDHOVEN,23.0,96.0,100.0,61,3x25,11013,22.0,17.0,2016.0
289,Endinet,871688700000002681,Kruisstraat,5612CN,5612CN,EINDHOVEN,19.0,100.0,100.0,58,1x35,10018,5.0,5.0,2016.0
290,Endinet,871688700000002681,Woenselse Markt,5612CP,5612CP,EINDHOVEN,27.0,100.0,96.0,44,1x35,15771,26.0,19.0,2016.0
291,Endinet,871688700000002681,Woenselse Markt,5612CR,5612CR,EINDHOVEN,44.0,100.0,98.0,57,1x35,11324,27.0,18.0,2016.0
292,Endinet,871688700000002681,Woenselse Markt,5612CS,5612CS,EINDHOVEN,58.0,100.0,95.0,60,1x35,10898,14.0,2.0,2016.0
293,Endinet,871688700000002681,Kloosterdreef,5612CT,5612CT,EINDHOVEN,11.0,100.0,100.0,45,3x25,17199,45.0,36.0,2016.0
294,Endinet,871688700000002681,Weverstraat,5612CW,5612CW,EINDHOVEN,19.0,100.0,100.0,74,3x25,4128,53.0,11.0,2016.0
295,Endinet,871688700000002681,Borchmolen,5612DA,5612DA,EINDHOVEN,20.0,100.0,100.0,80,1x35,2184,10.0,5.0,2016.0
296,Endinet,871688700000002681,Borchmolen,5612DB,5612DB,EINDHOVEN,21.0,100.0,100.0,76,1x35,3918,5.0,0.0,2016.0
297,Endinet,871688700000002681,Bisschopsmolen,5612DC,5612DC,EINDHOVEN,30.0,100.0,100.0,90,1x35,2528,17.0,3.0,2016.0
298,Endinet,871688700000002681,Keersoppermolen,5612DD,5612DD,EINDHOVEN,32.0,100.0,100.0,75,1x35,2259,3.0,3.0,2016.0
299,Endinet,871688700000002681,Keersoppermolen,5612DE,5612DE,EINDHOVEN,32.0,100.0,100.0,100,1x35,1815,0.0,0.0,2016.0
300,Endinet,871688700000002681,Opwettensemolen,5612DG,5612DG,EINDHOVEN,26.0,100.0,100.0,77,1x35,3389,8.0,8.0,2016.0
301,Endinet,871688700000002681,Opwettensemolen,5612DH,5612DH,EINDHOVEN,25.0,100.0,100.0,84,1x35,1946,8.0,4.0,2016.0
302,Endinet,871688700000002681,Opwettensemolen,5612DJ,5612DJ,EINDHOVEN,22.0,100.0,100.0,82,1x35,2602,5.0,0.0,2016.0
303,Endinet,871688700000002681,Opwettensemolen,5612DK,5612DK,EINDHOVEN,26.0,100.0,100.0,92,1x35,3835,12.0,12.0,2016.0
304,Endinet,871688700000002681,Opwettensemolen,5612DL,5612DL,EINDHOVEN,25.0,100.0,100.0,84,1x35,2101,4.0,4.0,2016.0
305,Endinet,871688700000002681,Opwettensemolen,5612DM,5612DM,EINDHOVEN,20.0,100.0,100.0,85,1x35,1762,10.0,10.0,2016.0
306,Endinet,871688700000002681,Opwettensemolen,5612DN,5612DN,EINDHOVEN,17.0,100.0,100.0,71,1x35,3279,12.0,12.0,2016.0
307,Endinet,871688700000002681,Opwettensemolen,5612DP,5612DP,EINDHOVEN,27.0,100.0,100.0,93,1x35,2008,11.0,4.0,2016.0
308,Endinet,871688700000002681,Opwettensemolen,5612DR,5612DT,EINDHOVEN,33.0,100.0,100.0,94,1x35,2398,9.0,3.0,2016.0
309,Endinet,871688700000002681,Stevertsemolen,5612DV,5612DV,EINDHOVEN,46.0,100.0,100.0,83,1x35,2725,13.0,4.0,2016.0
310,Endinet,871688700000002681,Venbergsemolen,5612DW,5612DX,EINDHOVEN,74.0,100.0,100.0,85,1x35,2541,3.0,1.0,2016.0
311,Endinet,871688700000002681,Venbergsemolen,5612DZ,5612DZ,EINDHOVEN,65.0,100.0,100.0,86,1x35,2407,8.0,5.0,2016.0
312,Endinet,871688700000002681,Verwerstraat,5612EA,5612EA,EINDHOVEN,18.0,100.0,94.0,78,1x35,2810,28.0,6.0,2016.0
313,Endinet,871688700000002681,Verwerstraat,5612EB,5612EB,EINDHOVEN,18.0,100.0,100.0,44,3x25,3518,22.0,11.0,2016.0
314,Endinet,871688700000002681,Verwerstraat,5612EC,5612ED,EINDHOVEN,19.0,100.0,100.0,89,1x35,3476,5.0,5.0,2016.0
315,Endinet,871688700000002681,Verwerstraat,5612EE,5612EE,EINDHOVEN,15.0,100.0,100.0,80,1x35,11772,27.0,7.0,2016.0
316,Endinet,871688700000002681,Pastoriestraat,5612EJ,5612EJ,EINDHOVEN,17.0,100.0,94.0,47,1x35,4736,18.0,12.0,2016.0
317,Endinet,871688700000002681,Pastoriestraat,5612EK,5612EK,EINDHOVEN,15.0,100.0,93.0,40,3x35,17954,33.0,13.0,2016.0
318,Endinet,871688700000002681,Bakkerstraat,5612EL,5612EL,EINDHOVEN,13.0,100.0,100.0,85,1x35,2990,0.0,0.0,2016.0
319,Endinet,871688700000002681,Bakkerstraat,5612EM,5612EN,EINDHOVEN,26.0,100.0,100.0,81,1x35,2683,23.0,12.0,2016.0
320,Endinet,871688700000002681,Bakkerstraat,5612EP,5612ER,EINDHOVEN,29.0,100.0,100.0,86,1x35,2558,3.0,3.0,2016.0
321,Endinet,871688700000002681,Slagerstraat,5612ES,5612ES,EINDHOVEN,21.0,100.0,100.0,81,1x35,2072,19.0,14.0,2016.0
322,Endinet,871688700000002681,Wassenaarstraat,5612ET,5612ET,EINDHOVEN,22.0,100.0,100.0,86,1x35,1945,0.0,0.0,2016.0
323,Endinet,871688700000002681,Wassenaarstraat,5612EV,5612EV,EINDHOVEN,18.0,100.0,100.0,83,1x35,3296,28.0,11.0,2016.0
324,Endinet,871688700000002681,Zeeheldenlaan,5612GA,5612GA,EINDHOVEN,18.0,100.0,100.0,89,3x25,6316,100.0,100.0,2016.0
325,Endinet,871688700000002681,Zeeheldenlaan,5612GB,5612GB,EINDHOVEN,68.0,100.0,100.0,96,1x35,2746,72.0,72.0,2016.0
326,Endinet,871688700000002681,Witte de Withstraat,5612GC,5612GC,EINDHOVEN,16.0,100.0,100.0,88,1x35,2138,0.0,0.0,2016.0
327,Endinet,871688700000002681,Witte de Withstraat,5612GD,5612GD,EINDHOVEN,38.0,100.0,100.0,58,3x25,2652,58.0,58.0,2016.0
328,Endinet,871688700000002681,van Speijkstraat,5612GE,5612GE,EINDHOVEN,53.0,89.0,98.0,53,3x25,3024,58.0,53.0,2016.0
329,Endinet,871688700000002681,Heemskerkstraat,5612GG,5612GG,EINDHOVEN,25.0,100.0,100.0,88,1x35,1820,4.0,0.0,2016.0
330,Endinet,871688700000002681,Heemskerkstraat,5612GH,5612GH,EINDHOVEN,22.0,100.0,100.0,91,1x35,2319,5.0,5.0,2016.0
331,Endinet,871688700000002681,De Ruijterstraat,5612GJ,5612GJ,EINDHOVEN,24.0,100.0,100.0,88,1x35,3170,8.0,4.0,2016.0
332,Endinet,871688700000002681,Vredesplein,5612GK,5612GK,EINDHOVEN,14.0,100.0,100.0,100,1x35,2630,0.0,0.0,2016.0
333,Endinet,871688700000002681,Vredesplein,5612GL,5612GL,EINDHOVEN,10.0,100.0,100.0,100,1x35,2154,0.0,0.0,2016.0
334,Endinet,871688700000002681,Trompstraat,5612GM,5612GM,EINDHOVEN,10.0,100.0,100.0,100,1x35,2078,10.0,0.0,2016.0
335,Endinet,871688700000002681,Trompstraat,5612GN,5612GN,EINDHOVEN,30.0,100.0,100.0,77,1x35,3302,97.0,97.0,2016.0
336,Endinet,871688700000002681,Van Brakelstraat,5612GP,5612GZ,EINDHOVEN,57.0,100.0,96.0,65,1x35,3752,18.0,11.0,2016.0
337,Endinet,871688700000002681,Boschdijk,5612HA,5612HA,EINDHOVEN,53.0,100.0,98.0,92,1x35,4261,8.0,2.0,2016.0
338,Endinet,871688700000002681,Boschdijk,5612HB,5612HB,EINDHOVEN,214.0,100.0,99.0,79,1x35,3056,14.0,5.0,2016.0
339,Endinet,871688700000002681,Boschdijk,5612HC,5612HC,EINDHOVEN,68.0,100.0,99.0,71,3x25,6771,53.0,16.0,2016.0
340,Endinet,871688700000002681,Boschdijk,5612HD,5612HD,EINDHOVEN,17.0,100.0,100.0,47,1x35,8883,29.0,18.0,2016.0
341,Endinet,871688700000002681,Boschdijk,5612HE,5612HE,EINDHOVEN,16.0,100.0,100.0,63,1x35,2206,19.0,19.0,2016.0
342,Endinet,871688700000002681,Boschdijk,5612HG,5612HG,EINDHOVEN,41.0,100.0,100.0,85,1x35,2509,17.0,10.0,2016.0
343,Endinet,871688700000002681,Boschdijk,5612HH,5612HH,EINDHOVEN,83.0,100.0,100.0,89,1x35,2648,11.0,7.0,2016.0
344,Endinet,871688700000002681,Boschdijk,5612HJ,5612HJ,EINDHOVEN,60.0,100.0,100.0,78,1x35,3732,12.0,5.0,2016.0
345,Endinet,871688700000002681,Kronehoefstraat,5612HK,5612HN,EINDHOVEN,43.0,100.0,93.0,72,1x35,4732,12.0,5.0,2016.0
346,Endinet,871688700000002681,Marconilaan,5612HP,5612HP,EINDHOVEN,24.0,100.0,100.0,79,1x35,1685,17.0,13.0,2016.0
347,Endinet,871688700000002681,Marconilaan,5612HR,5612HR,EINDHOVEN,25.0,100.0,96.0,96,1x35,1720,8.0,4.0,2016.0
348,Endinet,871688700000002681,Marconilaan,5612HS,5612HS,EINDHOVEN,16.0,100.0,100.0,81,1x35,7045,13.0,6.0,2016.0
349,Endinet,871688700000002681,Gemmastraat,5612HT,5612HT,EINDHOVEN,31.0,100.0,100.0,81,1x35,3803,3.0,3.0,2016.0
350,Endinet,871688700000002681,Peperstraat,5612HV,5612HV,EINDHOVEN,25.0,100.0,100.0,72,1x35,3351,28.0,16.0,2016.0
351,Endinet,871688700000002681,Zoutstraat,5612HW,5612HW,EINDHOVEN,26.0,100.0,100.0,88,1x35,3200,4.0,0.0,2016.0
352,Endinet,871688700000002681,Bondstraat,5612HX,5612HX,EINDHOVEN,22.0,100.0,100.0,50,1x35,3506,23.0,18.0,2016.0
353,Endinet,871688700000002681,Zernikestraat,5612HZ,5612HZ,EINDHOVEN,83.0,100.0,20.0,78,1x35,5450,81.0,0.0,2016.0
354,Endinet,871688700000002681,Johannes van der Waalswg,5612JA,5612JA,EINDHOVEN,20.0,100.0,100.0,65,1x35,5625,5.0,5.0,2016.0
355,Endinet,871688700000002681,Johannes van der Waalswg,5612JC,5612JC,EINDHOVEN,33.0,100.0,100.0,88,1x35,2209,12.0,9.0,2016.0
356,Endinet,871688700000002681,Johannes van der Waalswg,5612JD,5612JD,EINDHOVEN,26.0,100.0,100.0,81,1x35,3534,19.0,8.0,2016.0
357,Endinet,871688700000002681,Leeghwaterstraat,5612JJ,5612JJ,EINDHOVEN,70.0,100.0,100.0,99,1x35,2089,3.0,3.0,2016.0
358,Endinet,871688700000002681,Leeghwaterstraat,5612JK,5612JK,EINDHOVEN,39.0,100.0,100.0,92,1x35,3065,0.0,0.0,2016.0
359,Endinet,871688700000002681,Leeghwaterstraat,5612JL,5612JL,EINDHOVEN,27.0,100.0,100.0,93,1x35,2014,4.0,4.0,2016.0
360,Endinet,871688700000002681,'s Gravesandestraat,5612JM,5612JM,EINDHOVEN,19.0,100.0,100.0,74,1x35,5430,21.0,11.0,2016.0
361,Endinet,871688700000002681,'s Gravesandestraat,5612JN,5612JN,EINDHOVEN,25.0,100.0,100.0,92,1x35,2236,12.0,8.0,2016.0
362,Endinet,871688700000002681,'s Gravesandestraat,5612JP,5612JP,EINDHOVEN,16.0,100.0,100.0,100,1x35,1994,6.0,6.0,2016.0
363,Endinet,871688700000002681,Pieter Calandstraat,5612JR,5612JR,EINDHOVEN,13.0,100.0,100.0,77,1x35,1548,23.0,15.0,2016.0
